Timestamp,Frame Time (s),FPS,Latency (s),CPU Utilization (%),GPU Utilization (%)
1700865851.782868,0.0,10.224000039001465,0.011789083480834961,0.0,0
1700865851.880542,0.0,10.362472483626059,0.012069940567016602,0.0,0
1700865851.979296,0.0,10.28968995785311,0.012572288513183594,0.0,0
1700865852.08939,0.0,9.923072191387378,0.011103153228759766,0.0,0
1700865852.187843,0.0,9.221006718491681,0.011490106582641602,0.0,0
1700865852.285816,0.0,10.123197675260544,0.01069188117980957,30.0,0
1700865852.385202,0.0,10.17832373168447,0.012218952178955078,26.0,0
1700865852.484446,0.0,10.190861932819049,0.011660099029541016,33.3,0
1700865852.588036,0.0,9.968305273264823,0.01218414306640625,33.0,0
1700865852.6937962,0.0,9.547915955291494,0.01251673698425293,0.0,0
1700865852.7981062,0.0,9.328967971530249,0.011962175369262695,0.0,0
1700865852.897868,0.0,10.068157977488712,0.012036323547363281,0.0,0
1700865852.990945,0.0,10.425915246485175,0.012159109115600586,0.0,0
1700865853.091935,0.0,10.033908036352937,0.012656211853027344,0.0,0
1700865853.1934998,0.0,9.87948095263893,0.012843608856201172,0.0,0
1700865853.324776,0.0,9.964989641343394,0.012920141220092773,33.4,0
1700865853.457919,0.0,7.493347768684221,0.012585163116455078,31.2,0
1700865853.569493,0.0,7.563437021008024,0.013047933578491211,33.6,0
1700865853.65387,0.0,10.619647202100483,0.012595891952514648,38.8,0
1700865853.75341,0.0,9.80825479971003,0.0110931396484375,0.0,0
1700865853.8522282,0.0,10.110581593518512,0.011546134948730469,0.0,0
1700865853.952275,0.0,10.044528954357462,0.011333942413330078,0.0,0
1700865854.056231,0.0,10.115726716703005,0.011492013931274414,0.0,0
1700865854.16588,0.0,9.467719763166151,0.011166095733642578,0.0,0
1700865854.256344,0.0,10.635561889209516,0.01167917251586914,0.0,0
1700865854.3549829,0.0,9.380166656975574,0.01045989990234375,30.0,0
1700865854.4624372,0.0,10.276127009016072,0.011249065399169922,33.7,0
1700865854.561887,0.0,9.247782478993356,0.010714054107666016,33.3,0
1700865854.667818,0.0,10.148671864036043,0.011001825332641602,26.9,0
1700865854.763787,0.0,10.052184166440984,0.011137962341308594,0.0,0
1700865854.8623219,0.0,9.807176911547733,0.010620355606079102,0.0,0
1700865854.921341,0.0,10.26578978928999,0.010627985000610352,0.0,0
1700865854.9880252,0.0,15.024946624826262,0.01065516471862793,0.0,0
1700865855.05246,0.0,15.753254460093897,0.0108489990234375,0.0,0
1700865855.112911,0.0,16.161339667934357,0.010425090789794922,0.0,0
1700865855.179148,0.0,15.107531606814826,0.010483980178833008,0.0,0
1700865855.243489,0.0,15.594816976817683,0.01077723503112793,0.0,0
1700865855.345757,0.0,15.484221562633826,0.010865926742553711,0.0,0
1700865855.449374,0.0,9.620735609509937,0.01045989990234375,27.5,0
1700865855.558145,0.0,10.159192749080798,0.011436939239501953,28.2,0
1700865855.66447,0.0,9.173130842143479,0.013505697250366211,42.6,0
1700865855.767796,0.0,9.395673912653896,0.01110076904296875,29.1,0
1700865855.8603,0.0,10.771113730505414,0.011667966842651367,27.2,0
1700865855.9608362,0.0,9.84804955130523,0.010928869247436523,29.0,0
1700865856.068596,0.0,9.933930178579887,0.01055002212524414,0.0,0
1700865856.169834,0.0,9.000980722472708,0.01052093505859375,0.0,0
1700865856.270711,0.0,10.458932837272396,0.010563850402832031,0.0,0
1700865856.380228,0.0,10.015626492444648,0.011100053787231445,0.0,0
1700865856.472828,0.0,9.935718617343845,0.011508941650390625,32.0,0
1700865856.568778,0.0,10.325253927693996,0.011848926544189453,33.7,0
1700865856.672117,0.0,9.905004805728144,0.011085987091064453,26.0,0
